pr_number,ACT_number_of_comments,ACT_number_of_review_comments,CODE_number_of_commits,CODE_lines_of_code_changed,CODE_number_of_files_changed,ACT_number_of_reviewers,ACT_number_of_approvals,ACT_time_to_first_response,CONT_number_of_assignees,ACT_number_of_changes_requested,CONT_number_of_build_runs,CONT_number_of_build_failures,CONT_number_of_linked_issues,ACT_time_since_last_commit,CODE_test_coverage,CONT_number_of_reviews_requested,CODE_number_of_revisions,CODE_number_of_milestones,dependency_changes,CONT_repo,CONT_PR_text_wordiness,bug,ui,dependencies,submodules,type: code-quality,tests,openoffice/libreoffice,status: ready-for-review,jabcon,type: documentation,internationalization,ai,skip-verify-files,javascript,backport,docs,windows,platform-ios,tool,engine,a: desktop,framework,f: material design,f: cupertino,warning: land on red to fix tree breakage,a: tests,f: integration_test,a: text input,d: docs/,f: scrolling,a: accessibility,d: api docs,d: examples,f: routes,autosubmit,will affect goldens,c: tech-debt,c: flake,platform-android,cp: beta,cp: review,team,refactor,status: waiting review,scope: curriculum,scope: i18n,full stack cert,platform: learn,crowdin-sync,new english course,scope: tools/scripts,new javascript course,status: waiting update,platform: api,new python course,status: merge conflict,lgtm,🤖:bug,community,🤖:docs,🤖:nit,🤖:release,langchain,partner,documentation,test,author ready,needs-ci,dont-land-on-v18.x,dont-land-on-v20.x,strip-types,module,semver-minor,lib / src,notable-change,baking-for-lts,buffer,benchmark,doc,meta,commit-queue-squash,commit-queue-failed,build,lts-watch-v18.x,lts-watch-v20.x,c++,fs,permission,review wanted,esm,assert,tools,path,backport-requested-v22.x,release,test_runner,web-standards,experimental,backported-to-v22.x,sqlite,v23.x,stream,semver-major,v8 engine,fast-track,util,dont-land-on-v22.x,cares,vm,revert,crypto,webcrypto,http2,http,embedding,icu,v22.x,backport-open-v22.x,url,net,errors,github_actions,cli,process,deprecations,os,backport-open-v20.x,needs-benchmark-ci,backported-to-v18.x,v20.x,backport-requested-v20.x,coverage,backport-blocked-v20.x,python,v18.x,open source,topic: not user facing,merged,beta-accepted,merged-by-bors,rollup,beta-nominated,disposition-merge,finished-final-comment-period,to-announce,perf-regression,relnotes,perf-regression-triaged,llvm-main,c++ interop,🍒 release cherry pick,swift 6.1,run-slow,CONT_label_count,PR_Lifetime(hours),PR Lifetime,add,ani,branch,chang,checklist,close,contribut,descript,document,fix,follow,issu,like,make,new,pleas,pr,pull,read,request,test,thi,use,ORG_PRs Opened in Last 2 Weeks,ORG_PRs Closed in Last 2 Weeks,ORG_Open PRs at Open Date,ORG_Author PRs Opened,CONT_day_of_week,CONT_weekday
57054,0,7,1,5339,34,4,2,,0,0,0,0,0,4293235.820774,,0,1,0,False,7,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31.733055555555556,3,0.12099445349988588,0.12843417233267626,0.13396856038173363,0.20121048717218967,0.13684255863140876,0.2701251820801124,0.12352399721389999,0.12372178700857361,0.0,0.0,0.41138752562173897,0.20866091774557244,0.1320488910222724,0.0,0.0,0.11080128758857605,0.0,0.462014418983944,0.24769156609591345,0.4529683119129186,0.09910802916085279,0.23636618598512865,0.0,106,119,40,37,1,1
57032,0,1,3,41,2,2,2,,1,0,0,0,0,4481199.457216,,0,3,0,False,7,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26.504722222222224,3,0.0,0.0,0.17404468334144665,0.13070087274609854,0.177778425899128,0.0,0.16047567368719945,0.0,0.0,0.0,0.5344523478003974,0.0,0.17155075308769394,0.0,0.0,0.14394701978754468,0.0,0.45016804514871234,0.32178744075978105,0.44135388660940705,0.12875577301678154,0.20471608102272495,0.0,103,125,39,26,6,0
57015,0,0,3,1877,113,2,2,,0,0,0,0,0,4485211.800767,,0,3,0,False,7,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,95.08333333333333,3,0.23206319187868746,0.12316615809933128,0.1284735408702313,0.1929573899546068,0.1312296556671546,0.25904539483862227,0.118457384772182,0.1186470617769756,0.0,0.0,0.39451354807328465,0.20010222448923856,0.12663261103410164,0.0,0.0,0.10625652547824273,0.0,0.44306386640893597,0.23753194368410768,0.4343888056096386,0.09504289214337923,0.3022281324212501,0.0,105,123,34,37,3,1
57021,1,22,5,40,2,3,2,70046.0,1,0,0,0,0,4484030.356148,,0,5,0,False,7,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77.68444444444444,3,0.0,0.0,0.17404468334144665,0.13070087274609854,0.177778425899128,0.0,0.16047567368719945,0.0,0.0,0.0,0.5344523478003974,0.0,0.17155075308769394,0.0,0.0,0.14394701978754468,0.0,0.45016804514871234,0.32178744075978105,0.44135388660940705,0.12875577301678154,0.20471608102272495,0.0,102,124,38,22,4,1
57026,0,0,1,6,1,2,2,,0,0,0,0,0,4490347.617958,,0,1,0,False,7,156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65.40444444444445,3,0.11395595539835034,0.12096289036902258,0.12617533159614164,0.18950565615717266,0.12888214341173637,0.2544114404477358,0.11633835031244978,0.11652463426487987,0.0,0.0,0.3874562607221728,0.294784019616433,0.12436733338152473,0.0,0.0,0.10435574707179013,0.0,0.4351380827814453,0.2332828343953806,0.42661820650533605,0.186685419438391,0.29682170015421305,0.0,103,124,41,35,4,1
57031,0,0,4,120,2,2,2,,1,0,0,0,0,4486283.62456,,0,4,0,False,7,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45.367222222222225,3,0.0,0.0,0.17404468334144665,0.13070087274609854,0.177778425899128,0.0,0.16047567368719945,0.0,0.0,0.0,0.5344523478003974,0.0,0.17155075308769394,0.0,0.0,0.14394701978754468,0.0,0.45016804514871234,0.32178744075978105,0.44135388660940705,0.12875577301678154,0.20471608102272495,0.0,103,120,40,25,5,0
57019,0,0,1,70,4,2,2,,0,0,0,0,0,4498558.638616,,0,1,0,False,7,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77.30416666666666,3,0.10613644967211912,0.11266257810718756,0.11751734856685421,0.35300406138491003,0.12003842256455353,0.11847703330072441,0.10835536782357089,0.21705773843910126,0.0,0.0,0.12028984289744184,0.18303755547655765,0.23166682555837612,0.0,0.0,0.09719499484132957,0.1997833337679694,0.4052794876942767,0.10863763866321392,0.3973442339690024,0.4346882871430006,0.27645419083087713,0.0,104,123,36,5,4,1
57030,0,4,4,24,1,3,2,,0,0,0,0,0,4505907.89806,,0,4,0,False,7,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40.78472222222222,3,0.11925022423833763,0.1265826937310923,0.13203729926697902,0.1983098813237039,0.13486986659399847,0.26623111724295334,0.12174330261004286,0.12193824111081396,0.0,0.0,0.4054570541061497,0.20565290813896944,0.13014530343611697,0.0,0.0,0.10920400075071783,0.0,0.45535412137906445,0.24412089930147554,0.44643842098536984,0.19535861949676145,0.23295878336368364,0.0,102,123,39,23,5,0
57013,0,0,1,25,1,2,2,,0,0,0,0,0,4517480.742097,,0,1,0,False,7,202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88.39083333333333,3,0.10547369404505741,0.11195907089707752,0.11678352635704163,0.17539988610036986,0.11928885782723626,0.23547443692210296,0.10767875644294471,0.10785117443141606,0.0,0.0,0.3586161245930289,0.2728419009406678,0.1151101056932781,0.11445741394365708,0.0,0.09658807299730404,0.0,0.4027487712266367,0.32387779403416367,0.3948630681889428,0.08639478622985204,0.4120918614375345,0.0,107,127,33,36,3,1
56994,2,1,3,4,2,2,2,162320.0,0,0,0,0,0,4563101.905054,,0,3,0,False,7,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62.089444444444446,3,0.12099445349988588,0.12843417233267626,0.13396856038173363,0.20121048717218967,0.13684255863140876,0.2701251820801124,0.12352399721389999,0.12372178700857361,0.0,0.0,0.41138752562173897,0.20866091774557244,0.1320488910222724,0.0,0.0,0.11080128758857605,0.0,0.462014418983944,0.24769156609591345,0.4529683119129186,0.09910802916085279,0.23636618598512865,0.0,125,137,37,14,2,1
56988,1,2,6,39,2,2,2,90659.0,1,0,0,0,0,4745032.590502,,0,6,0,False,7,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74.16083333333333,3,0.0,0.0,0.17404468334144665,0.13070087274609854,0.177778425899128,0.0,0.16047567368719945,0.0,0.0,0.0,0.5344523478003974,0.0,0.17155075308769394,0.0,0.0,0.14394701978754468,0.0,0.45016804514871234,0.32178744075978105,0.44135388660940705,0.12875577301678154,0.20471608102272495,0.0,127,137,36,21,1,1
56987,1,2,4,31,2,3,2,93869.0,1,0,0,0,0,4745258.335395,,1,4,0,False,7,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74.97722222222222,3,0.0,0.0,0.14639583584744223,0.10993765017295837,0.14953643372194658,0.14759135166258194,0.13498240757248336,0.0,0.0,0.0,0.44954891281206283,0.22801685242429845,0.14429809291709897,0.0,0.0,0.12107950599216936,0.0,0.5048720897499998,0.27066808621104926,0.4949868420317687,0.10830155020590936,0.17219475606697623,0.0,126,137,36,20,1,1
56830,0,0,10,1075,70,2,2,,0,0,0,0,0,4929896.623411,,0,10,0,False,7,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,110.57861111111112,3,0.22389235515270783,0.11882953513104118,0.1239500474305311,0.2792451754066215,0.12660912071121308,0.24992452733392212,0.11428655551604551,0.11446955408198677,0.0,0.0,0.38062291009059745,0.19305671851489345,0.12217393587511725,0.12148119113751013,0.0,0.10251528278600881,0.10535956604859056,0.42746379436691584,0.22916855475829298,0.4190941784113491,0.09169647624958076,0.2915868208714946,0.0,98,148,58,35,3,1
56806,1,1,4,167,10,2,2,131399.0,0,0,0,0,0,4961376.3058,,0,4,0,False,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.77444444444444,3,0.5576182735183085,0.0,0.0,0.4636520155481342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36310784154321907,0.5850139869494048,97,147,57,8,2,1
56788,1,0,1,2,1,2,2,45297.0,0,0,0,0,0,5024973.375127,,0,1,0,False,7,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,159.45027777777779,3,0.12099445349988588,0.12843417233267626,0.13396856038173363,0.20121048717218967,0.13684255863140876,0.2701251820801124,0.12352399721389999,0.12372178700857361,0.0,0.0,0.41138752562173897,0.20866091774557244,0.1320488910222724,0.0,0.0,0.11080128758857605,0.0,0.462014418983944,0.24769156609591345,0.4529683119129186,0.09910802916085279,0.23636618598512865,0.0,94,152,55,0,1,1
56918,2,8,3,112,21,3,2,5851.0,0,0,0,0,0,5029957.321209,,0,3,0,False,7,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47.646388888888886,3,0.11582742185008256,0.12294942973362928,0.12824747340999357,0.19261785399423967,0.130998738431095,0.38788435145690026,0.11824894216259517,0.11843828540373247,0.0,0.0,0.3938193453974793,0.199750116176727,0.12640978295163546,0.0,0.0,0.1060695520151791,0.0,0.4422842325456228,0.23711397245929156,0.4336244367491348,0.09487565066240997,0.22627223929087287,0.0,120,149,57,3,6,0
56805,4,1,4,24,2,3,2,137055.0,0,0,0,0,0,5036062.07523,,0,4,0,False,7,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134.25944444444445,3,0.10775544630780096,0.11438112376691387,0.1193099484941341,0.17919437808832955,0.12186947874633591,0.24056854435931613,0.11000821165343673,0.22036871925075663,0.0,0.09592733313490695,0.48849893689685203,0.2787443928414129,0.11760032608906783,0.11693351441229287,0.0,0.09867759926364955,0.0,0.4114615875206312,0.22058957645830027,0.4034052900905393,0.0882637972733545,0.21050340016556418,0.0,97,145,59,15,2,1
56633,6,30,6,267,1,2,0,2239.0,1,0,0,0,0,5056661.886218,,0,6,0,False,7,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93.10055555555556,3,0.0,0.0,0.23960438792045655,0.17993369296757353,0.0,0.24156107496334678,0.22092416057611208,0.0,0.0,0.0,0.4905143714009673,0.0,0.0,0.0,0.0,0.0,0.0,0.41315918360113657,0.44299935685180836,0.4050696477367522,0.1772559068890817,0.0,0.0,145,102,65,0,3,1
56879,1,5,5,12,1,3,2,70548.0,0,1,0,0,0,5089965.346605,,0,5,0,False,7,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56.395,3,0.12099445349988588,0.12843417233267626,0.13396856038173363,0.20121048717218967,0.13684255863140876,0.2701251820801124,0.12352399721389999,0.12372178700857361,0.0,0.0,0.41138752562173897,0.20866091774557244,0.1320488910222724,0.0,0.0,0.11080128758857605,0.0,0.462014418983944,0.24769156609591345,0.4529683119129186,0.09910802916085279,0.23636618598512865,0.0,108,125,55,2,4,1
56881,0,9,3,22,1,3,2,,0,1,0,0,0,5090003.928298,,0,3,0,False,7,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55.57277777777778,3,0.12099445349988588,0.12843417233267626,0.13396856038173363,0.20121048717218967,0.13684255863140876,0.2701251820801124,0.12352399721389999,0.12372178700857361,0.0,0.0,0.41138752562173897,0.20866091774557244,0.1320488910222724,0.0,0.0,0.11080128758857605,0.0,0.462014418983944,0.24769156609591345,0.4529683119129186,0.09910802916085279,0.23636618598512865,0.0,109,126,57,3,4,1
56845,0,0,1,17,1,2,2,,0,0,0,0,0,5091906.565279,,0,1,0,False,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76.0261111111111,3,0.1151937499407782,0.12227679454376872,0.1275458535341376,0.28734611225130136,0.13028206685736754,0.1285874342879403,0.11760202253202293,0.11779032990884407,0.0,0.1025491481336681,0.39166482747302783,0.19865731763662567,0.25143643352860084,0.0,0.0,0.10548926373395058,0.0,0.43986457155674974,0.23581676268589702,0.43125215201407874,0.0943566022907769,0.30004579036731976,0.0,103,136,57,9,4,1
56844,0,0,7,852,46,2,2,,0,0,0,0,0,5107130.444214,,0,7,0,False,7,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72.43194444444444,3,0.12099445349988588,0.12843417233267626,0.13396856038173363,0.20121048717218967,0.13684255863140876,0.2701251820801124,0.12352399721389999,0.12372178700857361,0.0,0.0,0.41138752562173897,0.20866091774557244,0.1320488910222724,0.0,0.0,0.11080128758857605,0.0,0.462014418983944,0.24769156609591345,0.4529683119129186,0.09910802916085279,0.23636618598512865,0.0,102,135,56,33,4,1
56904,4,3,3,4,1,3,2,3249.0,0,1,0,0,0,5118268.24293,,0,3,0,False,7,102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39.07083333333333,3,0.0,0.0,0.22669710954987302,0.17024082263437001,0.0,0.22854839157674542,0.20902316967986015,0.0,0.0,0.0,0.4640907921360254,0.0,0.22344870937418038,0.0,0.0,0.0,0.19269624805937097,0.39090266050326555,0.4191353697750192,0.3832489008456386,0.1677072865449203,0.13332364699467303,0.0,117,131,56,0,5,0
