pr_number,ACT_number_of_comments,ACT_number_of_review_comments,CODE_number_of_commits,CODE_lines_of_code_changed,CODE_number_of_files_changed,ACT_number_of_reviewers,ACT_number_of_approvals,ACT_time_to_first_response,CONT_number_of_assignees,ACT_number_of_changes_requested,CONT_number_of_build_runs,CONT_number_of_build_failures,CONT_number_of_linked_issues,ACT_time_since_last_commit,CODE_test_coverage,CONT_number_of_reviews_requested,CODE_number_of_revisions,CODE_number_of_milestones,dependency_changes,CONT_repo,CONT_PR_text_wordiness,bug,ui,dependencies,submodules,type: code-quality,tests,openoffice/libreoffice,status: ready-for-review,jabcon,type: documentation,internationalization,ai,skip-verify-files,javascript,backport,docs,windows,platform-ios,tool,engine,a: desktop,framework,f: material design,f: cupertino,warning: land on red to fix tree breakage,a: tests,f: integration_test,a: text input,d: docs/,f: scrolling,a: accessibility,d: api docs,d: examples,f: routes,autosubmit,will affect goldens,c: tech-debt,c: flake,platform-android,cp: beta,cp: review,team,refactor,status: waiting review,scope: curriculum,scope: i18n,full stack cert,platform: learn,crowdin-sync,new english course,scope: tools/scripts,new javascript course,status: waiting update,platform: api,new python course,status: merge conflict,lgtm,🤖:bug,community,🤖:docs,🤖:nit,🤖:release,langchain,partner,documentation,test,author ready,needs-ci,dont-land-on-v18.x,dont-land-on-v20.x,strip-types,module,semver-minor,lib / src,notable-change,baking-for-lts,buffer,benchmark,doc,meta,commit-queue-squash,commit-queue-failed,build,lts-watch-v18.x,lts-watch-v20.x,c++,fs,permission,review wanted,esm,assert,tools,path,backport-requested-v22.x,release,test_runner,web-standards,experimental,backported-to-v22.x,sqlite,v23.x,stream,semver-major,v8 engine,fast-track,util,dont-land-on-v22.x,cares,vm,revert,crypto,webcrypto,http2,http,embedding,icu,v22.x,backport-open-v22.x,url,net,errors,github_actions,cli,process,deprecations,os,backport-open-v20.x,needs-benchmark-ci,backported-to-v18.x,v20.x,backport-requested-v20.x,coverage,backport-blocked-v20.x,python,v18.x,open source,topic: not user facing,merged,beta-accepted,merged-by-bors,rollup,beta-nominated,disposition-merge,finished-final-comment-period,to-announce,perf-regression,relnotes,perf-regression-triaged,llvm-main,c++ interop,🍒 release cherry pick,swift 6.1,run-slow,CONT_label_count,PR_Lifetime(hours),PR Lifetime,add,ani,branch,chang,checklist,close,contribut,descript,document,fix,follow,issu,like,make,new,pleas,pr,pull,read,request,test,thi,use,ORG_PRs Opened in Last 2 Weeks,ORG_PRs Closed in Last 2 Weeks,ORG_Open PRs at Open Date,ORG_Author PRs Opened,CONT_day_of_week,CONT_weekday
159396,4,0,1,58,2,2,2,1057053.0,0,0,0,0,0,1396216.175279,,0,1,0,False,6,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382.595,4,0.0,0.3030777711204681,0.0,0.29675915330117136,0.08072995082064606,0.0,0.0,0.14597876392457468,0.1513155991846691,0.31772552758906436,0.24269711881905315,0.18464853839620346,0.0,0.07746022191034875,0.312984137937801,0.0,0.2015417026310813,0.06814108435276336,0.21918759941641014,0.13361380373827536,0.5262169722705944,0.27888736897474764,0.07488730755595074,181,118,46,2,6,0
159698,0,2,2,154,2,1,1,,0,0,0,0,0,1442632.510985,,0,2,0,False,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170.8802777777778,4,0.0,0.0,0.0,0.5852281500505204,0.1137176134895788,0.0,0.0,0.10281411350380658,0.10657289301002279,0.1790214827328026,0.3418673846861957,0.08669971473744989,0.0,0.10911181645072071,0.22043745143269397,0.0,0.28389514930772897,0.0,0.30875146657180247,0.0,0.24707946124096242,0.2618970671959102,0.3164626935612446,123,116,39,2,0,1
157815,8,19,24,213,8,2,3,69328.0,0,0,0,0,0,1458946.348674,,0,24,0,False,6,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,987.3919444444444,4,0.12149153791178222,0.0,0.0,0.3030556875553553,0.13740475219327933,0.0,0.0,0.1242300761900606,0.12877180152839743,0.3244669192045839,0.4130776388485851,0.10475908219634794,0.0,0.13183957735926094,0.2663541069739657,0.0,0.34302990928557714,0.0,0.37306374493602834,0.0,0.2985455911539562,0.23733725484947713,0.2549208028135142,53,120,48,1,1,1
159233,5,0,7,52,5,1,1,946.0,0,0,0,0,0,1461812.654875,,0,7,0,False,6,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,451.87638888888887,4,0.0,0.0,0.0,0.5410840811303236,0.0,0.7264056560376966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4237485575477479,0.0,170,119,43,37,3,1
159344,0,3,3,33,2,2,1,,0,0,0,0,0,1462541.294651,,0,3,0,False,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,409.2963888888889,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675168382108253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115142243333719,0.0,0.4034568962898958,0.0,0.28070710548592354,0.0,174,118,49,10,4,1
155615,0,0,1,4,1,1,1,,0,0,0,0,0,1466432.679233,,1,1,0,False,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1825.6597222222222,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40573698078268705,0.5135328545272415,0.0,0.0,0.0,0.44285713083672257,0.0,0.0,0.0,0.0,0.6128124275938915,0.0,5,117,17,4,1,1
159288,1,3,2,36,3,1,1,1222355.0,0,0,0,0,0,1645484.400166,,0,2,0,False,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381.2475,4,0.0,0.0,0.0,0.3451421618232342,0.0,0.4633535290148176,0.0,0.0,0.0,0.0,0.47044327207024067,0.0,0.0,0.0,0.0,0.0,0.3906677529001217,0.0,0.0,0.0,0.0,0.5405943302415537,0.0,170,120,41,1,3,1
158881,3,30,41,665,8,4,2,600209.0,0,0,0,0,0,1703581.093841,,1,41,0,False,6,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,556.5355555555556,4,0.10238593184512126,0.0,0.0,0.17026502149666628,0.1157966541132453,0.0,0.0,0.10469381104670533,0.10852131038487217,0.2734416606019047,0.34811757020151485,0.08828480101800197,0.0,0.11110665165664842,0.5611689898745587,0.0,0.38544727769110093,0.0,0.31439621079322605,0.0,0.25159668791702755,0.2666851965385059,0.10741613939285256,174,121,54,0,2,1
159079,2,0,1,70,2,1,1,3.0,0,0,0,0,0,1706819.62775,,0,1,0,False,6,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,440.41055555555556,4,0.0,0.0,0.15274752869597102,0.0,0.0,0.0,0.0,0.28212883914792963,0.0,0.24562349168179504,0.0,0.47581969128057044,0.0,0.0,0.0,0.126332796346106,0.0,0.13169425819127611,0.0,0.2582314463376065,0.3390013257986596,0.6288302636467036,0.0,184,121,50,7,0,1
159296,5,1,10,14,1,3,2,341702.0,0,0,0,0,0,1716043.39727,,1,10,0,False,6,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,359.53333333333336,4,0.0,0.0,0.0,0.2746013987634372,0.1245036430544668,0.0,0.0,0.11256595434806976,0.11668125124537297,0.39200306973182864,0.3742932473590363,0.0949231170559587,0.0,0.11946098965267116,0.3620186652729166,0.0,0.3108223893349924,0.0,0.33803630947743707,0.0,0.45085793520241607,0.14336890289277598,0.0,169,122,41,5,3,1
159299,1,0,3,6,1,2,2,406241.0,0,0,0,0,0,1716713.706569,,0,3,0,False,6,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.58722222222224,4,0.0,0.0,0.0,0.28432512566366797,0.12891235848198138,0.0,0.0,0.11655195224638132,0.12081297317612914,0.30441302164868844,0.38754709578919366,0.09828437621533366,0.0,0.1236911430453513,0.3748378666671981,0.0,0.32182871356342196,0.0,0.3500062876731859,0.0,0.4668229647050042,0.14844564344833314,0.0,169,121,42,6,3,1
159472,3,6,2,411,4,3,2,25886.0,0,0,0,0,0,1745209.824578,,0,2,0,False,6,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242.23277777777778,4,0.10476001275414057,0.0,0.0,0.08710652675680422,0.0,0.0,0.0,0.10712140606507603,0.0,0.37304281080987073,0.0,0.2709957329284205,0.0,0.0,0.0,0.0,0.3943848632256463,0.0,0.0,0.0,0.5148612072009632,0.47752071161209875,0.3297205757667375,187,129,44,8,1,1
158440,14,5,4,24,2,3,2,1768.0,0,0,0,0,0,1793251.196125,,0,4,0,False,6,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,595.0122222222222,4,0.0,0.0,0.0,0.3313239154939163,0.11266612632661704,0.0,0.0,0.10186344528977083,0.15838120399827885,0.31039078861385927,0.3387063161814844,0.0858980479218934,0.0,0.10810291667869125,0.3275987728036878,0.0,0.2812701196754325,0.0,0.3568793708702295,0.0,0.5303888351190374,0.1297377211489273,0.0,161,126,50,1,0,1
158925,0,6,2,214,8,2,1,,0,0,0,0,0,1815348.719163,,0,2,0,False,6,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,507.46416666666664,4,0.0,0.0,0.0,0.26186058449062555,0.11872698714670887,0.0,0.0,0.21468635434536895,0.11126753464403381,0.3738151131944045,0.35692698203903606,0.09051892315872295,0.0,0.1139183001803493,0.34522190969081235,0.0,0.29640101219641396,0.0,0.3223522748879812,0.0,0.42993926092870666,0.2734338927503002,0.0,177,121,49,8,3,1
159331,2,0,5,354,59,2,2,1080831.0,0,0,0,0,0,1818964.939049,,1,5,0,False,6,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,312.0783333333333,4,0.0,0.0,0.0,0.21302105961955456,0.1448748882346662,0.0,0.0,0.13098395882336444,0.13577259924723098,0.11403562080950538,0.29035665703055485,0.11045440628875458,0.0,0.13900715753965587,0.28083469358045254,0.0,0.4822387287740052,0.0,0.39334569939755454,0.0,0.5246271624645364,0.1668268756909475,0.0,170,123,49,0,4,1
159441,2,3,1,2,1,3,2,24.0,0,0,0,0,0,1819568.238143,,0,1,0,False,6,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235.39388888888888,4,0.0,0.0,0.0,0.28432512566366797,0.12891235848198138,0.0,0.0,0.11655195224638132,0.12081297317612914,0.30441302164868844,0.38754709578919366,0.09828437621533366,0.0,0.1236911430453513,0.3748378666671981,0.0,0.32182871356342196,0.0,0.3500062876731859,0.0,0.4668229647050042,0.14844564344833314,0.0,186,121,47,8,0,1
159541,4,0,3,1,1,1,1,22753.0,0,0,0,0,0,1865292.609418,,0,3,0,False,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174.00222222222223,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349546157432081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725494391599769,178,126,46,12,2,1
159510,3,9,9,1045,14,2,1,685754.0,0,0,0,0,0,1887551.311057,,0,9,0,False,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191.90777777777777,4,0.0,0.0,0.0,0.27657642954571093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868175134749049,0.0,0.0,0.7292448641628605,0.0,0.0,0.0,0.0,0.0,0.0,0.4332001888759067,0.34897094009929963,181,126,45,9,1,1
157983,4,19,8,128,2,3,3,1038852.0,0,1,0,0,0,1898833.099911,,0,8,0,False,6,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,804.0155555555556,4,0.05893700768552086,0.0,0.0,0.4900532084673585,0.06665669951369534,0.0,0.0,0.12053101114750778,0.06246875121350741,0.3672732204970658,0.20038893567397045,0.3049193518490558,0.12864335975618116,0.06395696620221175,0.19381737592119488,0.0,0.3882851904255094,0.0,0.18097771400712162,0.0,0.33793214111660586,0.30702709238961756,0.12366515045293688,76,128,53,0,4,1
158026,2,3,23,202,8,2,1,2667019.0,0,0,0,0,0,1900654.628247,,1,23,0,False,6,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,788.5338888888889,4,0.0,0.0,0.0,0.28517950600490016,0.12929973256498511,0.0,0.0,0.11690218403296404,0.12117600908091092,0.40710368658694607,0.3887116521018693,0.09857971500641885,0.0,0.12406282768192999,0.2506428216607467,0.0,0.3227957899885913,0.0,0.3510580360573557,0.0,0.4682257403582241,0.14889171390801473,0.0,92,128,59,1,4,1
156412,4,10,6,177,2,4,2,1910759.0,0,0,0,0,0,1900845.593754,,0,6,0,False,6,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1370.4333333333334,4,0.0,0.0,0.0,0.24582083477094283,0.1114546014896251,0.0,0.0,0.1007680841730465,0.10445206292618038,0.35091781130096983,0.3350641290585304,0.16994873280931436,0.0,0.10694046108731121,0.32407602765605437,0.0,0.27824555721818944,0.0,0.30260722688531516,0.0,0.565045860258181,0.19251393227419894,0.0,9,127,23,1,1,1
159422,6,13,8,405,11,4,2,1909.0,0,0,0,0,0,1948469.052312,,1,8,0,False,6,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,204.64083333333335,4,0.0,0.0,0.0,0.28432512566366797,0.12891235848198138,0.0,0.0,0.11655195224638132,0.12081297317612914,0.30441302164868844,0.38754709578919366,0.09828437621533366,0.0,0.1236911430453513,0.3748378666671981,0.0,0.32182871356342196,0.0,0.3500062876731859,0.0,0.4668229647050042,0.14844564344833314,0.0,183,123,46,12,0,1
158503,5,12,4,490,14,2,1,1140542.0,0,0,0,0,0,1975885.589061,,0,4,0,False,6,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,513.6577777777778,4,0.19850885483476424,0.0,0.0,0.24758612213576012,0.11225497872349023,0.0,0.0,0.20298343888305362,0.10520215356469156,0.35343782055468576,0.33747028992761086,0.085584583905087,0.0,0.21541684279681927,0.32640328082560155,0.0,0.37365825711964634,0.0,0.3047803084087784,0.0,0.40650254628551763,0.19389641237403102,0.0,159,125,51,6,1,1
159137,6,0,7,13,1,2,2,7114.0,0,0,0,0,0,1976112.289086,,1,7,0,False,6,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,346.6038888888889,4,0.0,0.0,0.0,0.2746013987634372,0.1245036430544668,0.0,0.0,0.11256595434806976,0.11668125124537297,0.39200306973182864,0.3742932473590363,0.0949231170559587,0.0,0.11946098965267116,0.3620186652729166,0.0,0.3108223893349924,0.0,0.33803630947743707,0.0,0.45085793520241607,0.14336890289277598,0.0,178,123,46,4,1,1
