pr_number,ACT_number_of_comments,ACT_number_of_review_comments,CODE_number_of_commits,CODE_lines_of_code_changed,CODE_number_of_files_changed,ACT_number_of_reviewers,ACT_number_of_approvals,ACT_time_to_first_response,CONT_number_of_assignees,ACT_number_of_changes_requested,CONT_number_of_build_runs,CONT_number_of_build_failures,CONT_number_of_linked_issues,ACT_time_since_last_commit,CODE_test_coverage,CONT_number_of_reviews_requested,CODE_number_of_revisions,CODE_number_of_milestones,dependency_changes,CONT_repo,CONT_PR_text_wordiness,bug,ui,dependencies,submodules,type: code-quality,tests,openoffice/libreoffice,status: ready-for-review,jabcon,type: documentation,internationalization,ai,skip-verify-files,javascript,backport,docs,windows,platform-ios,tool,engine,a: desktop,framework,f: material design,f: cupertino,warning: land on red to fix tree breakage,a: tests,f: integration_test,a: text input,d: docs/,f: scrolling,a: accessibility,d: api docs,d: examples,f: routes,autosubmit,will affect goldens,c: tech-debt,c: flake,platform-android,cp: beta,cp: review,team,refactor,status: waiting review,scope: curriculum,scope: i18n,full stack cert,platform: learn,crowdin-sync,new english course,scope: tools/scripts,new javascript course,status: waiting update,platform: api,new python course,status: merge conflict,lgtm,🤖:bug,community,🤖:docs,🤖:nit,🤖:release,langchain,partner,documentation,test,author ready,needs-ci,dont-land-on-v18.x,dont-land-on-v20.x,strip-types,module,semver-minor,lib / src,notable-change,baking-for-lts,buffer,benchmark,doc,meta,commit-queue-squash,commit-queue-failed,build,lts-watch-v18.x,lts-watch-v20.x,c++,fs,permission,review wanted,esm,assert,tools,path,backport-requested-v22.x,release,test_runner,web-standards,experimental,backported-to-v22.x,sqlite,v23.x,stream,semver-major,v8 engine,fast-track,util,dont-land-on-v22.x,cares,vm,revert,crypto,webcrypto,http2,http,embedding,icu,v22.x,backport-open-v22.x,url,net,errors,github_actions,cli,process,deprecations,os,backport-open-v20.x,needs-benchmark-ci,backported-to-v18.x,v20.x,backport-requested-v20.x,coverage,backport-blocked-v20.x,python,v18.x,open source,topic: not user facing,merged,beta-accepted,merged-by-bors,rollup,beta-nominated,disposition-merge,finished-final-comment-period,to-announce,perf-regression,relnotes,perf-regression-triaged,llvm-main,c++ interop,🍒 release cherry pick,swift 6.1,run-slow,CONT_label_count,PR_Lifetime(hours),PR Lifetime,add,ani,branch,chang,checklist,close,contribut,descript,document,fix,follow,issu,like,make,new,pleas,pr,pull,read,request,test,thi,use,ORG_PRs Opened in Last 2 Weeks,ORG_PRs Closed in Last 2 Weeks,ORG_Open PRs at Open Date,ORG_Author PRs Opened,CONT_day_of_week,CONT_weekday
50501,6,0,1,100,2,1,1,3.0,0,0,0,0,0,11133523.831485,,0,1,0,False,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3194444444444444,1,0.0,0.0,0.43868307940926043,0.32943414436425045,0.1493646838820892,0.0,0.13482737373686815,0.0,0.13998030723974464,0.35270904421862126,0.0,0.11387748201041217,0.14413235956547765,0.14331510723671628,0.2895379988961434,0.24188088062535726,0.0,0.37821916476866096,0.13517860539946136,0.37081374424448027,0.10817716062778986,0.08599849102300286,0.0,89,90,7,16,1,1
50500,8,2,2,104,1,3,1,4.0,0,0,0,0,0,11133908.080301,,0,2,0,False,4,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7547222222222222,1,0.0,0.0,0.4454631542802762,0.33452572019358584,0.15167319266061308,0.0,0.13691120083553213,0.0,0.1421437756024435,0.23877356381040563,0.0,0.2312750352995847,0.14636000005369995,0.14553011666566687,0.2940129590727781,0.24561927528310326,0.0,0.38406473843026145,0.13726786096592186,0.37654486328505243,0.10984909483910703,0.08732764237462444,0.0,88,89,6,15,1,1
50476,9,0,5,593,18,1,1,3.0,0,0,0,0,0,11241957.16471,,0,5,0,False,4,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3894444444444444,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.15000172210417803,0.14805058784694977,0.13540241054089636,0.0,0.1405773212308287,0.2361422288027936,0.0,0.22872633565688166,0.14474708199983533,0.1439263441016811,0.29077287428468945,0.24291249909195875,0.0,0.3798322640503784,0.13575514020146381,0.3723952595144893,0.10863853465735193,0.08636527334664011,0.0,97,96,6,24,0,1
50469,6,3,5,4,2,2,1,4.0,0,0,0,0,0,11367645.536966,,0,5,0,False,4,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188888888888889,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.15000172210417803,0.14805058784694977,0.13540241054089636,0.0,0.1405773212308287,0.2361422288027936,0.0,0.22872633565688166,0.14474708199983533,0.1439263441016811,0.29077287428468945,0.24291249909195875,0.0,0.3798322640503784,0.13575514020146381,0.3723952595144893,0.10863853465735193,0.08636527334664011,0.0,99,97,7,23,5,0
50460,6,0,1,2,1,1,1,2.0,0,0,0,0,0,11461343.505478,,0,1,0,False,4,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4563888888888889,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.15000172210417803,0.14805058784694977,0.13540241054089636,0.0,0.1405773212308287,0.2361422288027936,0.0,0.22872633565688166,0.14474708199983533,0.1439263441016811,0.29077287428468945,0.24291249909195875,0.0,0.3798322640503784,0.13575514020146381,0.3723952595144893,0.10863853465735193,0.08636527334664011,0.0,105,103,8,0,4,1
50459,7,0,15,684,47,1,1,3.0,0,0,0,0,0,11462240.579493,,0,15,0,False,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7297222222222223,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.15000172210417803,0.14805058784694977,0.13540241054089636,0.0,0.1405773212308287,0.2361422288027936,0.0,0.22872633565688166,0.14474708199983533,0.1439263441016811,0.29077287428468945,0.24291249909195875,0.0,0.3798322640503784,0.13575514020146381,0.3723952595144893,0.10863853465735193,0.08636527334664011,0.0,104,102,7,29,4,1
50449,6,0,1,438,6,1,1,3.0,0,0,0,0,0,11482379.592679,,0,1,0,False,4,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7025,1,0.0,0.0,0.43860748251071224,0.2195849159979009,0.1493389443279917,0.14739643109461506,0.13480413935247468,0.0,0.13995618486625486,0.35264826295970253,0.0,0.2277157157121544,0.14410752168164986,0.14329041018745514,0.28948810370812317,0.24183919804116,0.0,0.37815398742955203,0.13515531048840157,0.3707498430585907,0.10815851879221182,0.08598367116897539,0.0,103,100,7,14,4,1
50446,5,0,1,4,2,1,1,3.0,0,0,0,0,0,11485644.672174,,0,1,0,False,4,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9013888888888889,1,0.0,0.0,0.30980269914707587,0.3489748929432875,0.15822441437529544,0.15616632416881693,0.142824807690924,0.14305350243870305,0.1482833931116323,0.24908691271990635,0.0,0.2412645001927571,0.15268172898742274,0.15181600043798069,0.3067122637296371,0.2562283110761308,0.0,0.4006536504859217,0.14319687304586257,0.3928089692989936,0.0,0.09109958609771071,0.0,102,99,7,8,4,1
50439,5,0,1,37,9,1,1,3.0,0,0,0,0,0,11512107.798911,,0,1,0,False,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5447222222222222,1,0.0,0.0,0.3796109632618424,0.2850732538894776,0.0,0.0,0.0,0.0,0.3633925840531044,0.6104280119821196,0.0,0.0,0.0,0.0,0.37582415582297146,0.0,0.0,0.0,0.0,0.0,0.28083077335108736,0.22325435980071592,0.0,102,98,8,1,3,1
50430,6,0,1,8,4,1,1,4.0,4,0,0,0,0,11571994.894401,,0,1,0,False,4,211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40444444444444444,1,0.0,0.0,0.3013207207968565,0.3394204329761396,0.1538924441861969,0.15189070170238902,0.13891445787782072,0.0,0.1442235946220367,0.36340087556593975,0.0,0.23465900491158154,0.1485015100180245,0.14765948394384734,0.2983148973159039,0.2492131269178119,0.0,0.389684296123568,0.1392763365872131,0.3820543916838247,0.0,0.08860540280259394,0.0,101,100,7,7,3,1
50429,6,0,1,2,2,1,1,3.0,0,0,0,0,0,11573175.826518,,0,1,0,False,4,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2991666666666667,1,0.14648628651786094,0.0,0.4865815668273379,0.12180135626767205,0.16567336494921756,0.0,0.14954876958656518,0.0,0.15526433641664017,0.26081352336205726,0.0,0.1263114221264141,0.0,0.15896325320587984,0.3211517830791526,0.26829112725011595,0.0,0.4195157790108675,0.0,0.41130178286922575,0.11998869977862986,0.095388407875474,0.0,100,99,7,0,3,1
50428,6,0,1,3,1,1,1,3.0,0,0,0,0,0,11577205.953764,,0,1,0,False,4,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31277777777777777,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.15000172210417803,0.14805058784694977,0.13540241054089636,0.0,0.1405773212308287,0.2361422288027936,0.0,0.22872633565688166,0.14474708199983533,0.1439263441016811,0.29077287428468945,0.24291249909195875,0.0,0.3798322640503784,0.13575514020146381,0.3723952595144893,0.10863853465735193,0.08636527334664011,0.0,101,99,7,21,3,1
50423,5,0,1,8,1,1,1,2.0,0,0,0,0,0,11635347.686305,,0,1,0,False,4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9658333333333333,1,0.0,0.0,0.4494937505632528,0.33755254320109324,0.15304554725535569,0.1510548207091712,0.1381499874150353,0.0,0.14342990705481273,0.2409340114917009,0.0,0.23336763552626313,0.0,0.14684688807909949,0.2966732184648267,0.2478416636635362,0.0,0.3875397955528656,0.0,0.37995187980650363,0.11084302070950186,0.08811779183451628,0.0,101,98,7,19,2,1
50418,4,0,1,8,2,1,1,4.0,0,0,0,0,0,11646612.763338,,0,1,0,False,4,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08472222222222223,1,0.0,0.0,0.4697497456549281,0.3527640175535085,0.15994239476463157,0.15786195807876696,0.14437558112682192,0.0,0.14989343516763107,0.12589573322879993,0.0,0.12194205958946666,0.0,0.15346439909105616,0.3100425061346213,0.25901040520085544,0.0,0.40500389641458173,0.0,0.3970740386858857,0.11583805274415121,0.0920887337144703,0.0,100,96,8,5,2,1
50409,7,0,1,518,6,1,1,3.0,0,0,0,0,0,11679668.747502,,0,1,0,False,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5766666666666667,1,0.0,0.0,0.4494937505632528,0.33755254320109324,0.15304554725535569,0.1510548207091712,0.1381499874150353,0.0,0.14342990705481273,0.2409340114917009,0.0,0.23336763552626313,0.0,0.14684688807909949,0.2966732184648267,0.2478416636635362,0.0,0.3875397955528656,0.0,0.37995187980650363,0.11084302070950186,0.08811779183451628,0.0,96,93,6,28,2,1
50401,5,0,1,4,2,1,1,3.0,0,0,0,0,0,11727115.930757,,0,1,0,False,4,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6391666666666667,1,0.0,0.0,0.4935323895256827,0.24708257979523532,0.16804001067545982,0.0,0.15168507530182193,0.0,0.1574822890629869,0.132269623616018,0.0,0.12811578209364657,0.0,0.16123404491669333,0.3257394396112229,0.27212366876872296,0.0,0.4255085662388663,0.0,0.41717723307766236,0.12170273959194265,0.09675103226534343,0.0,90,88,5,0,1,1
50406,2,0,1,2,1,1,1,3.0,4,0,0,0,0,11706017.053065,,0,1,0,False,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5694444444444444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,89,7,6,1,1
50373,8,0,2,2,1,1,1,3.0,0,0,0,0,0,11732156.045107,,0,2,0,False,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5602777777777778,1,0.0,0.0,0.4494937505632528,0.33755254320109324,0.15304554725535569,0.1510548207091712,0.1381499874150353,0.0,0.14342990705481273,0.2409340114917009,0.0,0.23336763552626313,0.0,0.14684688807909949,0.2966732184648267,0.2478416636635362,0.0,0.3875397955528656,0.0,0.37995187980650363,0.11084302070950186,0.08811779183451628,0.0,91,90,5,14,0,1
50375,6,0,1,4,2,1,1,2.0,0,0,0,0,0,11836884.832775,,0,1,0,False,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3013888888888889,1,0.0,0.0,0.4494937505632528,0.33755254320109324,0.15304554725535569,0.1510548207091712,0.1381499874150353,0.0,0.14342990705481273,0.2409340114917009,0.0,0.23336763552626313,0.0,0.14684688807909949,0.2966732184648267,0.2478416636635362,0.0,0.3875397955528656,0.0,0.37995187980650363,0.11084302070950186,0.08811779183451628,0.0,92,91,6,15,0,1
50366,6,2,2,76,3,2,1,2.0,0,0,0,0,0,11885930.511834,,0,2,0,False,4,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,1,0.0,0.0,0.37144519902276085,0.27894107856417316,0.1264712439017843,0.12482618027805027,0.11416209792920942,0.0,0.11852523045099368,0.5972971709022242,0.0,0.1928464805459533,0.0,0.12134889862220351,0.24515989941863164,0.20480728813309657,0.0,0.3202487160455362,0.0,0.31397833993676144,0.09159661916574562,0.07281732100702967,0.0,89,91,5,23,6,0
50363,8,1,8,133,8,2,1,3.0,0,0,0,0,0,11888964.589469,,11,8,0,False,4,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7905555555555556,1,0.0,0.20392765363942358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406473224790206,0.10886678536413336,0.2484837013541294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,89,5,12,6,0
50365,5,0,1,4,2,1,1,4.0,0,0,0,0,0,11888982.120309,,0,1,0,False,4,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1836111111111111,1,0.0,0.0,0.4494937505632528,0.33755254320109324,0.15304554725535569,0.1510548207091712,0.1381499874150353,0.0,0.14342990705481273,0.2409340114917009,0.0,0.23336763552626313,0.0,0.14684688807909949,0.2966732184648267,0.2478416636635362,0.0,0.3875397955528656,0.0,0.37995187980650363,0.11084302070950186,0.08811779183451628,0.0,88,90,5,13,6,0
50362,7,0,14,845,41,1,1,2.0,0,0,0,0,0,11910067.638706,,0,14,0,False,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4513888888888889,1,0.0,0.0,0.4494937505632528,0.33755254320109324,0.15304554725535569,0.1510548207091712,0.1381499874150353,0.0,0.14342990705481273,0.2409340114917009,0.0,0.23336763552626313,0.0,0.14684688807909949,0.2966732184648267,0.2478416636635362,0.0,0.3875397955528656,0.0,0.37995187980650363,0.11084302070950186,0.08811779183451628,0.0,87,88,7,22,6,0
